Cruise	Station	Type	Year	Month	Day	Hour	Minute	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	QV:ODV:Bot Depth [m]	Secchi Depth [m]:METAVAR:FLOAT	QV:ODV:Secchi Depth [m]	Depth [m]	QV:ODV:Depth [m]	Pressure [dbar]	QV:ODV:Pressure [dbar]	Temperature [degC]	QV:ODV:Temperature [degC]	Practical Salinity [dmnless]	QV:ODV:Practical Salinity [dmnless]	Dissolved Oxygen [ml/l]	QV:ODV:Dissolved Oxygen [ml/l]	Phosphate Phosphorus (PO4-P) [umol/l]	QV:ODV:Phosphate Phosphorus (PO4-P) [umol/l]	Total Phosphorus (P) [umol/l]	QV:ODV:Total Phosphorus (P) [umol/l]	Silicate Silicon (SiO4-Si) [umol/l]	QV:ODV:Silicate Silicon (SiO4-Si) [umol/l]	Nitrate Nitrogen (NO3-N) [umol/l]	QV:ODV:Nitrate Nitrogen (NO3-N) [umol/l]	Ammonium Nitrogen (NH4-N) [umol/l]	QV:ODV:Ammonium Nitrogen (NH4-N) [umol/l]	Total Nitrogen (N) [umol/l]	QV:ODV:Total Nitrogen (N) [umol/l]	Hydrogen Sulphide (H2S-S) [umol/l]	QV:ODV:Hydrogen Sulphide (H2S-S) [umol/l]	Hydrogen Ion Concentration (pH) [pH]	QV:ODV:Hydrogen Ion Concentration (pH) [pH]	Alkalinity [mEq/l]	QV:ODV:Alkalinity [mEq/l]	Chlorophyll a [ug/l]	QV:ODV:Chlorophyll a [ug/l]
26vi	1805	*	2000	5	10	5	55	9.1458	56.8333		1	4.0	0	9.03	0		1	10.630	0	25.900	0	6.37	0		1		1		1		1		1		1		1		1		1		1
26vi	1899	*	2000	5	15	11	7	9.1458	56.8333		1	4.0	0	0.59	0		1	17.140	0	24.870	0	7.28	0		1		1		1		1		1		1		1		1		1		1
26vi	1899	*	2000	5	15	11	7	9.1458	56.8333		1	4.0	0	5.52	0		1	15.090	0	25.070	0	7.49	0		1		1		1		1		1		1		1		1		1		1
26vi	1899	*	2000	5	15	11	7	9.1458	56.8333		1	4.0	0	8.99	0		1	11.190	0	25.800	0	5.18	0		1		1		1		1		1		1		1		1		1		1
26vi	2009	*	2000	5	22	11	54	9.1458	56.8333		1	3.2	0	1	0		1	15.600	0	24.650	0	7.00	0		1		1		1		1		1		1		1		1		1		1
26vi	2009	*	2000	5	22	11	54	9.1458	56.8333		1	3.2	0	5.89	0		1	15.290	0	24.890	0	7.07	0		1		1		1		1		1		1		1		1		1		1
26vi	2009	*	2000	5	22	11	54	9.1458	56.8333		1	3.2	0	9.29	0		1	15.490	0	25.360	0	4.76	0		1		1		1		1		1		1		1		1		1		1
26vi	2118	*	2000	5	29	8	52	9.1458	56.8333		1	3.2	0	0.86	0		1	13.460	0	24.830	0	6.09	0		1		1		1		1		1		1		1		1		1		1
26vi	2118	*	2000	5	29	8	52	9.1458	56.8333		1	3.2	0	6.02	0		1	13.470	0	24.840	0	6.16	0		1		1		1		1		1		1		1		1		1		1
26vi	2118	*	2000	5	29	8	52	9.1458	56.8333		1	3.2	0	9.83	0		1	13.860	0	26.090	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26vi	2249	*	2000	6	6	11	55	9.1458	56.8333		1	1.9	0	1.01	0		1	13.270	0	23.780	0	7.77	0		1		1		1		1		1		1		1		1		1		1
26vi	2249	*	2000	6	6	11	55	9.1458	56.8333		1	1.9	0	5.02	0		1	13.200	0	25.530	0	7.63	0		1		1		1		1		1		1		1		1		1		1
26vi	2249	*	2000	6	6	11	55	9.1458	56.8333		1	1.9	0	9.24	0		1	13.170	0	27.480	0	4.41	0		1		1		1		1		1		1		1		1		1		1
26vi	2367	*	2000	6	15	5	38	9.1458	56.8333		1	5.0	0	0.81	0		1	14.310	0	25.090	0	6.16	0		1		1		1		1		1		1		1		1		1		1
26vi	2367	*	2000	6	15	5	38	9.1458	56.8333		1	5.0	0	5.02	0		1	14.310	0	25.100	0	6.16	0		1		1		1		1		1		1		1		1		1		1
26vi	2367	*	2000	6	15	5	38	9.1458	56.8333		1	5.0	0	9.59	0		1	14.400	0	25.430	0	6.09	0		1		1		1		1		1		1		1		1		1		1
26vi	2468	*	2000	6	20	14	25	9.1458	56.8333		1	4.8	0	0.49	0		1	17.690	0	24.990	0	6.51	0		1		1		1		1		1		1		1		1		1		1
26vi	2468	*	2000	6	20	14	25	9.1458	56.8333		1	4.8	0	5.48	0		1	16.100	0	25.690	0	6.86	0		1		1		1		1		1		1		1		1		1		1
26vi	2468	*	2000	6	20	14	25	9.1458	56.8333		1	4.8	0	9.29	0		1	14.590	0	27.680	0	4.55	0		1		1		1		1		1		1		1		1		1		1
26vi	2614	*	2000	6	28	12	13	9.1458	56.8333		1	2.0	0	1.02	0		1	16.500	0	25.710	0	6.51	0		1		1		1		1		1		1		1		1		1		1
26vi	2614	*	2000	6	28	12	13	9.1458	56.8333		1	2.0	0	5.01	0		1	15.840	0	25.840	0	6.65	0		1		1		1		1		1		1		1		1		1		1
26vi	2614	*	2000	6	28	12	13	9.1458	56.8333		1	2.0	0	9.65	0		1	15.680	0	26.510	0	5.53	0		1		1		1		1		1		1		1		1		1		1
26vi	2682	*	2000	7	3	12	49	9.1458	56.8333		1	3.0	0	0.98	0		1	18.030	0	25.320	0	5.88	0		1		1		1		1		1		1		1		1		1		1
26vi	2682	*	2000	7	3	12	49	9.1458	56.8333		1	3.0	0	5.01	0		1	16.100	0	25.960	0	6.37	0		1		1		1		1		1		1		1		1		1		1
26vi	2682	*	2000	7	3	12	49	9.1458	56.8333		1	3.0	0	9.13	0		1	15.960	0	28.150	0	3.71	0		1		1		1		1		1		1		1		1		1		1
26vi	2814	*	2000	7	10	11	53	9.1458	56.8333		1	2.5	0	0.78	0		1	16.050	0	25.540	0	6.37	0		1		1		1		1		1		1		1		1		1		1
26vi	2814	*	2000	7	10	11	53	9.1458	56.8333		1	2.5	0	5.58	0		1	15.970	0	26.070	0	6.30	0		1		1		1		1		1		1		1		1		1		1
26vi	2814	*	2000	7	10	11	53	9.1458	56.8333		1	2.5	0	9.4	0		1	15.710	0	27.010	0	5.25	0		1		1		1		1		1		1		1		1		1		1
26vi	2966	*	2000	7	18	14	35	9.1458	56.8333		1	3.0	0	1.01	0		1	16.060	0	26.450	0	5.74	0		1		1		1		1		1		1		1		1		1		1
26vi	2966	*	2000	7	18	14	35	9.1458	56.8333		1	3.0	0	5	0		1	16.020	0	26.520	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26vi	2966	*	2000	7	18	14	35	9.1458	56.8333		1	3.0	0	9.49	0		1	15.880	0	26.820	0	5.46	0		1		1		1		1		1		1		1		1		1		1
26vi	3087	*	2000	7	24	11	39	9.1458	56.8333		1	2.4	0	0.74	0		1	18.300	0	25.170	0	6.51	0		1		1		1		1		1		1		1		1		1		1
26vi	3087	*	2000	7	24	11	39	9.1458	56.8333		1	2.4	0	5.03	0		1	17.230	0	25.680	0	6.09	0		1		1		1		1		1		1		1		1		1		1
26vi	3087	*	2000	7	24	11	39	9.1458	56.8333		1	2.4	0	9.1	0		1	16.120	0	29.080	0	3.50	0		1		1		1		1		1		1		1		1		1		1
26vi	3277	*	2000	7	31	11	58	9.1458	56.8333		1	2.7	0	0.89	0		1	18.180	0	26.650	0	5.53	0		1		1		1		1		1		1		1		1		1		1
26vi	3277	*	2000	7	31	11	58	9.1458	56.8333		1	2.7	0	5	0		1	18.160	0	26.660	0	5.53	0		1		1		1		1		1		1		1		1		1		1
26vi	3277	*	2000	7	31	11	58	9.1458	56.8333		1	2.7	0	9.61	0		1	17.780	0	26.990	0	4.20	0		1		1		1		1		1		1		1		1		1		1
26vi	3469	*	2000	8	9	9	58	9.1458	56.8333		1	3.1	0	0.65	0		1	16.220	0	27.040	0	5.81	0		1		1		1		1		1		1		1		1		1		1
26vi	3469	*	2000	8	9	9	58	9.1458	56.8333		1	3.1	0	6.1	0		1	16.110	0	27.110	0	5.88	0		1		1		1		1		1		1		1		1		1		1
26vi	3469	*	2000	8	9	9	58	9.1458	56.8333		1	3.1	0	9.31	0		1	16.010	0	27.310	0	5.60	0		1		1		1		1		1		1		1		1		1		1
26vi	3615	*	2000	8	16	13	5	9.1458	56.8333		1	2.4	0	0.98	0		1	16.870	0	25.600	0	6.30	0		1		1		1		1		1		1		1		1		1		1
26vi	3615	*	2000	8	16	13	5	9.1458	56.8333		1	2.4	0	5.02	0		1	16.860	0	25.680	0	6.44	0		1		1		1		1		1		1		1		1		1		1
26vi	3615	*	2000	8	16	13	5	9.1458	56.8333		1	2.4	0	9.69	0		1	16.780	0	27.230	0	5.39	0		1		1		1		1		1		1		1		1		1		1
26vi	3767	*	2000	8	21	11	36	9.1458	56.8333		1	3.4	0	0.99	0		1	16.840	0	25.460	0	5.88	0		1		1		1		1		1		1		1		1		1		1
26vi	3767	*	2000	8	21	11	36	9.1458	56.8333		1	3.4	0	5.84	0		1	16.900	0	26.220	0	5.88	0		1		1		1		1		1		1		1		1		1		1
26vi	3767	*	2000	8	21	11	36	9.1458	56.8333		1	3.4	0	9.57	0		1	16.860	0	27.660	0	4.55	0		1		1		1		1		1		1		1		1		1		1
26vi	4017	*	2000	8	29	13	19	9.1458	56.8333		1	3.0	0	0.41	0		1	16.510	0	25.090	0	6.09	0		1		1		1		1		1		1		1		1		1		1
26vi	4017	*	2000	8	29	13	19	9.1458	56.8333		1	3.0	0	5.01	0		1	16.310	0	25.610	0	6.23	0		1		1		1		1		1		1		1		1		1		1
26vi	4017	*	2000	8	29	13	19	9.1458	56.8333		1	3.0	0	10.06	0		1	16.060	0	29.090	0	3.92	0		1		1		1		1		1		1		1		1		1		1
26vi	4101	*	2000	8	31	11	58	9.1458	56.8333		1	3.2	0	0.81	0		1	16.070	0	27.150	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26vi	4101	*	2000	8	31	11	58	9.1458	56.8333		1	3.2	0	5.03	0		1	16.060	0	27.170	0	6.02	0		1		1		1		1		1		1		1		1		1		1
26vi	4101	*	2000	8	31	11	58	9.1458	56.8333		1	3.2	0	9.4	0		1	16.030	0	27.600	0	5.81	0		1		1		1		1		1		1		1		1		1		1
26vi	4247	*	2000	9	6	6	29	9.1458	56.8333		1	4.0	0	0.85	0		1	15.250	0	27.050	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26vi	4247	*	2000	9	6	6	29	9.1458	56.8333		1	4.0	0	5	0		1	15.260	0	27.060	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26vi	4247	*	2000	9	6	6	29	9.1458	56.8333		1	4.0	0	9.43	0		1	15.470	0	27.500	0	5.32	0		1		1		1		1		1		1		1		1		1		1
26vi	4342	*	2000	9	11	11	39	9.1458	56.8333		1	5.0	0	0.81	0		1	14.840	0	26.490	0	6.30	0		1		1		1		1		1		1		1		1		1		1
26vi	4342	*	2000	9	11	11	39	9.1458	56.8333		1	5.0	0	5.48	0		1	14.800	0	26.590	0	6.44	0		1		1		1		1		1		1		1		1		1		1
26vi	4342	*	2000	9	11	11	39	9.1458	56.8333		1	5.0	0	9.51	0		1	15.150	0	27.600	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26vi	4524	*	2000	9	18	12	20	9.1458	56.8333		1	5.5	0	0.81	0		1	13.680	0	26.860	0	6.16	0		1		1		1		1		1		1		1		1		1		1
26vi	4524	*	2000	9	18	12	20	9.1458	56.8333		1	5.5	0	5.03	0		1	13.690	0	26.860	0	6.30	0		1		1		1		1		1		1		1		1		1		1
26vi	4524	*	2000	9	18	12	20	9.1458	56.8333		1	5.5	0	9.35	0		1	13.690	0	26.870	0	6.30	0		1		1		1		1		1		1		1		1		1		1
26vi	4734	*	2000	9	27	9	34	9.1458	56.8333		1	3.3	0	0.81	0		1	12.590	0	26.110	0	7.56	0		1		1		1		1		1		1		1		1		1		1
26vi	4734	*	2000	9	27	9	34	9.1458	56.8333		1	3.3	0	5.87	0		1	12.560	0	26.120	0	7.70	0		1		1		1		1		1		1		1		1		1		1
26vi	4734	*	2000	9	27	9	34	9.1458	56.8333		1	3.3	0	9.15	0		1	12.630	0	27.060	0	6.58	0		1		1		1		1		1		1		1		1		1		1
26vi	4808	*	2000	10	2	10	33	9.1458	56.8333		1	4.2	0	0.99	0		1	13.210	0	25.810	0	7.14	0		1		1		1		1		1		1		1		1		1		1
26vi	4808	*	2000	10	2	10	33	9.1458	56.8333		1	4.2	0	5.01	0		1	13.160	0	26.000	0	7.07	0		1		1		1		1		1		1		1		1		1		1
26vi	4808	*	2000	10	2	10	33	9.1458	56.8333		1	4.2	0	9.48	0		1	13.020	0	27.130	0	5.88	0		1		1		1		1		1		1		1		1		1		1
26vi	4947	*	2000	10	9	10	30	9.1458	56.8333		1	4.8	0	1	0		1	12.740	0	25.840	0	7.14	0		1		1		1		1		1		1		1		1		1		1
26vi	4947	*	2000	10	9	10	30	9.1458	56.8333		1	4.8	0	5.51	0		1	12.680	0	25.950	0	7.21	0		1		1		1		1		1		1		1		1		1		1
26vi	4947	*	2000	10	9	10	30	9.1458	56.8333		1	4.8	0	9.45	0		1	12.720	0	26.140	0	6.65	0		1		1		1		1		1		1		1		1		1		1
26vi	5062	*	2000	10	16	9	37	9.1458	56.8333		1	4.5	0	0.94	0		1	11.570	0	25.660	0	6.58	0		1		1		1		1		1		1		1		1		1		1
26vi	5062	*	2000	10	16	9	37	9.1458	56.8333		1	4.5	0	5.46	0		1	11.540	0	25.700	0	6.58	0		1		1		1		1		1		1		1		1		1		1
26vi	5062	*	2000	10	16	9	37	9.1458	56.8333		1	4.5	0	9.25	0		1	11.470	0	26.020	0	6.44	0		1		1		1		1		1		1		1		1		1		1
26vi	5156	*	2000	10	23	10	17	9.1458	56.8333		1	7.0	0	0.99	0		1	11.280	0	25.800	0	6.51	0		1		1		1		1		1		1		1		1		1		1
26vi	5156	*	2000	10	23	10	17	9.1458	56.8333		1	7.0	0	6	0		1	11.170	0	25.930	0	6.51	0		1		1		1		1		1		1		1		1		1		1
26vi	5156	*	2000	10	23	10	17	9.1458	56.8333		1	7.0	0	9.3	0		1	11.180	0	25.960	0	6.44	0		1		1		1		1		1		1		1		1		1		1
26vi	5282	*	2000	11	6	10	58	9.1458	56.8333		1	3.1	0	0.97	0		1	8.560	0	25.650	0	7.00	0		1		1		1		1		1		1		1		1		1		1
26vi	5282	*	2000	11	6	10	58	9.1458	56.8333		1	3.1	0	5.51	0		1	8.570	0	25.670	0	6.93	0		1		1		1		1		1		1		1		1		1		1
26vi	5282	*	2000	11	6	10	58	9.1458	56.8333		1	3.1	0	9.38	0		1	8.800	0	26.590	0	6.72	0		1		1		1		1		1		1		1		1		1		1
26vi	1671	*	2000	5	2	11	49	9.0833	56.8558		1	4.3	0	0.61	0		1	12.540	0	25.230	0	7.77	0		1		1		1		1		1		1		1		1		1		1
26vi	1671	*	2000	5	2	11	49	9.0833	56.8558		1	4.3	0	5.19	0		1	10.600	0	25.980	0	7.07	0		1		1		1		1		1		1		1		1		1		1
26vi	1671	*	2000	5	2	11	49	9.0833	56.8558		1	4.3	0	6.62	0		1	10.580	0	26.010	0	6.44	0		1		1		1		1		1		1		1		1		1		1
26vi	1902	*	2000	5	15	11	25	9.0833	56.8558		1	5.0	0	0.62	0		1	16.320	0	25.200	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26vi	1902	*	2000	5	15	11	25	9.0833	56.8558		1	5.0	0	5	0		1	15.180	0	25.260	0	6.16	0		1		1		1		1		1		1		1		1		1		1
26vi	1902	*	2000	5	15	11	25	9.0833	56.8558		1	5.0	0	6.51	0		1	14.390	0	25.390	0	6.30	0		1		1		1		1		1		1		1		1		1		1
26vi	2010	*	2000	5	22	12	11	9.0833	56.8558		1	3.5	0	1.06	0		1	15.510	0	25.140	0	5.74	0		1		1		1		1		1		1		1		1		1		1
26vi	2010	*	2000	5	22	12	11	9.0833	56.8558		1	3.5	0	5.87	0		1	15.340	0	25.320	0	5.53	0		1		1		1		1		1		1		1		1		1		1
26vi	2010	*	2000	5	22	12	11	9.0833	56.8558		1	3.5	0	6.73	0		1	15.370	0	25.420	0		1		1		1		1		1		1		1		1		1		1		1
26vi	2469	*	2000	6	20	14	43	9.0833	56.8558		1	4.0	0	0.53	0		1	17.890	0	26.100	0	6.65	0		1		1		1		1		1		1		1		1		1		1
26vi	2469	*	2000	6	20	14	43	9.0833	56.8558		1	4.0	0	5.52	0		1	15.920	0	26.120	0	7.28	0		1		1		1		1		1		1		1		1		1		1
26vi	2469	*	2000	6	20	14	43	9.0833	56.8558		1	4.0	0	6.86	0		1	14.560	0	28.390	0	4.69	0		1		1		1		1		1		1		1		1		1		1
26vi	2613	*	2000	6	28	11	58	9.0833	56.8558		1	2.1	0	0.98	0		1	15.750	0	26.290	0	6.02	0		1		1		1		1		1		1		1		1		1		1
26vi	2613	*	2000	6	28	11	58	9.0833	56.8558		1	2.1	0	5.01	0		1	15.690	0	26.480	0	5.81	0		1		1		1		1		1		1		1		1		1		1
26vi	2613	*	2000	6	28	11	58	9.0833	56.8558		1	2.1	0	6.97	0		1	16.290	0	29.040	0	5.32	0		1		1		1		1		1		1		1		1		1		1
26vi	2683	*	2000	7	3	13	5	9.0833	56.8558		1	3.2	0	1	0		1	17.080	0	25.690	0	6.79	0		1		1		1		1		1		1		1		1		1		1
26vi	2683	*	2000	7	3	13	5	9.0833	56.8558		1	3.2	0	5.98	0		1	16.030	0	28.550	0	4.48	0		1		1		1		1		1		1		1		1		1		1
26vi	2683	*	2000	7	3	13	5	9.0833	56.8558		1	3.2	0	6.96	0		1	16.010	0	28.630	0	4.48	0		1		1		1		1		1		1		1		1		1		1
26vi	2815	*	2000	7	10	12	11	9.0833	56.8558		1	3.6	0	0.92	0		1	15.960	0	26.680	0	5.67	0		1		1		1		1		1		1		1		1		1		1
26vi	2815	*	2000	7	10	12	11	9.0833	56.8558		1	3.6	0	5.5	0		1	15.970	0	26.700	0	5.67	0		1		1		1		1		1		1		1		1		1		1
26vi	2815	*	2000	7	10	12	11	9.0833	56.8558		1	3.6	0	6.77	0		1	16.190	0	28.190	0	4.48	0		1		1		1		1		1		1		1		1		1		1
26vi	2965	*	2000	7	18	14	15	9.0833	56.8558		1	3.1	0	0.9	0		1	15.980	0	26.750	0	5.67	0		1		1		1		1		1		1		1		1		1		1
26vi	2965	*	2000	7	18	14	15	9.0833	56.8558		1	3.1	0	5.52	0		1	15.860	0	26.970	0	5.67	0		1		1		1		1		1		1		1		1		1		1
26vi	2965	*	2000	7	18	14	15	9.0833	56.8558		1	3.1	0	6.52	0		1	15.690	0	27.200	0	4.20	0		1		1		1		1		1		1		1		1		1		1
26vi	3091	*	2000	7	24	12	0	9.0833	56.8558		1	3.3	0	0.74	0		1	18.340	0	27.020	0	6.16	0		1		1		1		1		1		1		1		1		1		1
26vi	3091	*	2000	7	24	12	0	9.0833	56.8558		1	3.3	0	5.04	0		1	17.620	0	27.490	0	6.09	0		1		1		1		1		1		1		1		1		1		1
26vi	3091	*	2000	7	24	12	0	9.0833	56.8558		1	3.3	0	6.07	0		1	16.310	0	29.050	0	3.78	0		1		1		1		1		1		1		1		1		1		1
26vi	3464	*	2000	8	9	9	40	9.0833	56.8558		1	3.3	0	1.04	0		1	16.370	0	26.740	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26vi	3464	*	2000	8	9	9	40	9.0833	56.8558		1	3.3	0	5.06	0		1	16.150	0	27.230	0	5.67	0		1		1		1		1		1		1		1		1		1		1
26vi	3464	*	2000	8	9	9	40	9.0833	56.8558		1	3.3	0	9.34	0		1	16.130	0	27.250	0	5.60	0		1		1		1		1		1		1		1		1		1		1
26vi	3614	*	2000	8	16	12	32	9.0833	56.8558		1	4.0	0	0.99	0		1	16.730	0	27.540	0	6.16	0		1		1		1		1		1		1		1		1		1		1
26vi	3614	*	2000	8	16	12	32	9.0833	56.8558		1	4.0	0	5.5	0		1	16.720	0	27.550	0	6.16	0		1		1		1		1		1		1		1		1		1		1
26vi	3614	*	2000	8	16	12	32	9.0833	56.8558		1	4.0	0	7.03	0		1	16.720	0	27.550	0	6.02	0		1		1		1		1		1		1		1		1		1		1
26vi	3768	*	2000	8	21	11	54	9.0833	56.8558		1	3.0	0	0.98	0		1	16.870	0	25.730	0	6.23	0		1		1		1		1		1		1		1		1		1		1
26vi	3768	*	2000	8	21	11	54	9.0833	56.8558		1	3.0	0	5.98	0		1	16.850	0	27.740	0	6.37	0		1		1		1		1		1		1		1		1		1		1
26vi	3768	*	2000	8	21	11	54	9.0833	56.8558		1	3.0	0	7.54	0		1	16.830	0	28.430	0	5.18	0		1		1		1		1		1		1		1		1		1		1
26vi	4097	*	2000	8	31	10	23	9.0833	56.8558		1	4.5	0	1.07	0		1	16.120	0	27.550	0	5.53	0		1		1		1		1		1		1		1		1		1		1
26vi	4097	*	2000	8	31	10	23	9.0833	56.8558		1	4.5	0	5	0		1	16.150	0	27.910	0	5.46	0		1		1		1		1		1		1		1		1		1		1
26vi	4097	*	2000	8	31	10	23	9.0833	56.8558		1	4.5	0	6.42	0		1	16.260	0	28.290	0	4.69	0		1		1		1		1		1		1		1		1		1		1
26vi	4344	*	2000	9	11	11	57	9.0833	56.8558		1	5.8	0	0.98	0		1	15.050	0	26.910	0	6.23	0		1		1		1		1		1		1		1		1		1		1
26vi	4344	*	2000	9	11	11	57	9.0833	56.8558		1	5.8	0	5.01	0		1	15.120	0	27.590	0	6.16	0		1		1		1		1		1		1		1		1		1		1
26vi	4344	*	2000	9	11	11	57	9.0833	56.8558		1	5.8	0	7.21	0		1	15.090	0	27.630	0	5.67	0		1		1		1		1		1		1		1		1		1		1
26vi	4526	*	2000	9	18	12	49	9.0833	56.8558		1	5.5	0	0.99	0		1	13.620	0	27.450	0	6.16	0		1		1		1		1		1		1		1		1		1		1
26vi	4526	*	2000	9	18	12	49	9.0833	56.8558		1	5.5	0	5	0		1	13.620	0	27.470	0	6.16	0		1		1		1		1		1		1		1		1		1		1
26vi	4526	*	2000	9	18	12	49	9.0833	56.8558		1	5.5	0	7.95	0		1	13.610	0	27.740	0	6.16	0		1		1		1		1		1		1		1		1		1		1
26vi	4810	*	2000	10	2	10	49	9.0833	56.8558		1	4.5	0	0.98	0		1	13.140	0	26.200	0	7.14	0		1		1		1		1		1		1		1		1		1		1
26vi	4810	*	2000	10	2	10	49	9.0833	56.8558		1	4.5	0	5.99	0		1	13.150	0	27.150	0	6.72	0		1		1		1		1		1		1		1		1		1		1
26vi	4810	*	2000	10	2	10	49	9.0833	56.8558		1	4.5	0	7.03	0		1	13.150	0	27.150	0	6.44	0		1		1		1		1		1		1		1		1		1		1
26vi	4948	*	2000	10	9	10	46	9.0833	56.8558		1	6.2	0	0.74	0		1	12.740	0	26.110	0	6.58	0		1		1		1		1		1		1		1		1		1		1
26vi	4948	*	2000	10	9	10	46	9.0833	56.8558		1	6.2	0	5.49	0		1	12.710	0	26.170	0	6.58	0		1		1		1		1		1		1		1		1		1		1
26vi	4948	*	2000	10	9	10	46	9.0833	56.8558		1	6.2	0	6.84	0		1	12.800	0	26.310	0	6.23	0		1		1		1		1		1		1		1		1		1		1
26vi	1672	*	2000	5	2	12	3	9.0167	56.8783		1	3.9	0	0.62	0		1	12.860	0	25.780	0	7.77	0		1		1		1		1		1		1		1		1		1		1
26vi	1672	*	2000	5	2	12	3	9.0167	56.8783		1	3.9	0	5.2	0		1	12.130	0	25.640	0	8.19	0		1		1		1		1		1		1		1		1		1		1
26vi	1672	*	2000	5	2	12	3	9.0167	56.8783		1	3.9	0	7.52	0		1	10.610	0	26.070	0	7.42	0		1		1		1		1		1		1		1		1		1		1
26vi	1903	*	2000	5	15	11	39	9.0167	56.8783		1	5.0	0	1	0		1	16.460	0	25.380	0	7.14	0		1		1		1		1		1		1		1		1		1		1
26vi	1903	*	2000	5	15	11	39	9.0167	56.8783		1	5.0	0	5.01	0		1	15.720	0	25.380	0	7.28	0		1		1		1		1		1		1		1		1		1		1
26vi	1903	*	2000	5	15	11	39	9.0167	56.8783		1	5.0	0	7.34	0		1	14.900	0	25.480	0	6.58	0		1		1		1		1		1		1		1		1		1		1
26vi	2011	*	2000	5	22	12	27	9.0167	56.8783		1	4.5	0	0.78	0		1	15.440	0	25.500	0	6.23	0		1		1		1		1		1		1		1		1		1		1
26vi	2011	*	2000	5	22	12	27	9.0167	56.8783		1	4.5	0	5.03	0		1	15.440	0	25.510	0	6.30	0		1		1		1		1		1		1		1		1		1		1
26vi	2011	*	2000	5	22	12	27	9.0167	56.8783		1	4.5	0	7.86	0		1	15.380	0	25.570	0	6.30	0		1		1		1		1		1		1		1		1		1		1
26vi	2119	*	2000	5	29	9	19	9.0167	56.8783		1	2.6	0	0.87	0		1	13.580	0	25.750	0	6.30	0		1		1		1		1		1		1		1		1		1		1
26vi	2119	*	2000	5	29	9	19	9.0167	56.8783		1	2.6	0	5.96	0		1	13.610	0	25.850	0	6.23	0		1		1		1		1		1		1		1		1		1		1
26vi	2119	*	2000	5	29	9	19	9.0167	56.8783		1	2.6	0	8.42	0		1	13.970	0	27.450	0	5.11	0		1		1		1		1		1		1		1		1		1		1
26vi	2312	*	2000	6	8	10	20	9.0167	56.8783		1	4.0	0	0.93	0		1	13.240	0	26.350	0	6.58	0		1		1		1		1		1		1		1		1		1		1
26vi	2312	*	2000	6	8	10	20	9.0167	56.8783		1	4.0	0	5	0		1	13.220	0	26.350	0	6.58	0		1		1		1		1		1		1		1		1		1		1
26vi	2312	*	2000	6	8	10	20	9.0167	56.8783		1	4.0	0	7.97	0		1	13.210	0	26.350	0	6.58	0		1		1		1		1		1		1		1		1		1		1
26vi	2470	*	2000	6	20	14	58	9.0167	56.8783		1	4.3	0	0.59	0		1	17.060	0	26.090	0	6.65	0		1		1		1		1		1		1		1		1		1		1
26vi	2470	*	2000	6	20	14	58	9.0167	56.8783		1	4.3	0	5.51	0		1	15.160	0	26.680	0	7.21	0		1		1		1		1		1		1		1		1		1		1
26vi	2470	*	2000	6	20	14	58	9.0167	56.8783		1	4.3	0	7.8	0		1	14.560	0	27.970	0	4.27	0		1		1		1		1		1		1		1		1		1		1
26vi	2612	*	2000	6	28	11	42	9.0167	56.8783		1	2.4	0	1.02	0		1	16.400	0	26.180	0	6.44	0		1		1		1		1		1		1		1		1		1		1
26vi	2612	*	2000	6	28	11	42	9.0167	56.8783		1	2.4	0	5.51	0		1	15.800	0	26.770	0	6.51	0		1		1		1		1		1		1		1		1		1		1
26vi	2612	*	2000	6	28	11	42	9.0167	56.8783		1	2.4	0	8.17	0		1	16.140	0	28.280	0	5.53	0		1		1		1		1		1		1		1		1		1		1
26vi	2684	*	2000	7	3	13	22	9.0167	56.8783		1	3.5	0	0.75	0		1	17.650	0	25.780	0	7.14	0		1		1		1		1		1		1		1		1		1		1
26vi	2684	*	2000	7	3	13	22	9.0167	56.8783		1	3.5	0	5.01	0		1	16.260	0	27.870	0	7.07	0		1		1		1		1		1		1		1		1		1		1
26vi	2684	*	2000	7	3	13	22	9.0167	56.8783		1	3.5	0	7.75	0		1	16.040	0	28.340	0	4.69	0		1		1		1		1		1		1		1		1		1		1
26vi	2816	*	2000	7	10	12	29	9.0167	56.8783		1	3.6	0	0.61	0		1	16.000	0	26.540	0	6.09	0		1		1		1		1		1		1		1		1		1		1
26vi	2816	*	2000	7	10	12	29	9.0167	56.8783		1	3.6	0	5	0		1	16.010	0	26.550	0	6.16	0		1		1		1		1		1		1		1		1		1		1
26vi	2816	*	2000	7	10	12	29	9.0167	56.8783		1	3.6	0	7.92	0		1	16.010	0	26.590	0	6.09	0		1		1		1		1		1		1		1		1		1		1
