Cruise	Station	Type	Year	Month	Day	Hour	Minute	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	QV:ODV:Bot Depth [m]	Secchi Depth [m]:METAVAR:FLOAT	QV:ODV:Secchi Depth [m]	Depth [m]	QV:ODV:Depth [m]	Temperature [degC]	QV:ODV:Temperature [degC]	Practical Salinity [dmnless]	QV:ODV:Practical Salinity [dmnless]	Dissolved Oxygen [ml/l]	QV:ODV:Dissolved Oxygen [ml/l]
26vi	2365	*	2019	8	19	13	22	9.1458	56.8333	10	0	2.5	0	5.6	0	18.046	0	27.207	0	5.8	0
26vi	2365	*	2019	8	19	13	22	9.1458	56.8333	10	0	2.5	0	5.7	0	18.036	0	27.221	0	5.8	0
26vi	2365	*	2019	8	19	13	22	9.1458	56.8333	10	0	2.5	0	5.8	0	18.036	0	27.206	0	5.8	0
26vi	2365	*	2019	8	19	13	22	9.1458	56.8333	10	0	2.5	0	5.9	0	18.046	0	27.207	0	5.8	0
26vi	2365	*	2019	8	19	13	22	9.1458	56.8333	10	0	2.5	0	6	0	18.036	0	27.206	0	5.8	0
26vi	2365	*	2019	8	19	13	22	9.1458	56.8333	10	0	2.5	0	6.1	0	18.036	0	27.214	0	5.8	0
26vi	2365	*	2019	8	19	13	22	9.1458	56.8333	10	0	2.5	0	6.2	0	18.036	0	27.214	0	5.8	0
26vi	2365	*	2019	8	19	13	22	9.1458	56.8333	10	0	2.5	0	6.3	0	18.046	0	27.207	0	5.8	0
26vi	2365	*	2019	8	19	13	22	9.1458	56.8333	10	0	2.5	0	6.4	0	18.036	0	27.213	0	5.8	0
26vi	2365	*	2019	8	19	13	22	9.1458	56.8333	10	0	2.5	0	6.5	0	18.036	0	27.213	0	5.8	0
26vi	2365	*	2019	8	19	13	22	9.1458	56.8333	10	0	2.5	0	6.6	0	18.036	0	27.213	0	5.8	0
26vi	2365	*	2019	8	19	13	22	9.1458	56.8333	10	0	2.5	0	6.7	0	18.036	0	27.206	0	5.8	0
26vi	2365	*	2019	8	19	13	22	9.1458	56.8333	10	0	2.5	0	6.8	0	18.026	0	27.22	0	5.8	0
26vi	2365	*	2019	8	19	13	22	9.1458	56.8333	10	0	2.5	0	6.9	0	18.016	0	27.226	0	5.8	0
26vi	2365	*	2019	8	19	13	22	9.1458	56.8333	10	0	2.5	0	7	0	18.026	0	27.212	0	5.8	0
26vi	2365	*	2019	8	19	13	22	9.1458	56.8333	10	0	2.5	0	7.1	0	18.016	0	27.226	0	5.8	0
26vi	2365	*	2019	8	19	13	22	9.1458	56.8333	10	0	2.5	0	7.2	0	18.026	0	27.212	0	5.8	0
26vi	2365	*	2019	8	19	13	22	9.1458	56.8333	10	0	2.5	0	7.3	0	18.026	0	27.212	0	5.8	0
26vi	2365	*	2019	8	19	13	22	9.1458	56.8333	10	0	2.5	0	7.4	0	18.026	0	27.204	0	5.8	0
26vi	2365	*	2019	8	19	13	22	9.1458	56.8333	10	0	2.5	0	7.5	0	18.036	0	27.221	0	5.8	0
26vi	2365	*	2019	8	19	13	22	9.1458	56.8333	10	0	2.5	0	7.6	0	18.016	0	27.219	0	5.8	0
26vi	2365	*	2019	8	19	13	22	9.1458	56.8333	10	0	2.5	0	7.7	0	18.026	0	27.22	0	5.8	0
26vi	2365	*	2019	8	19	13	22	9.1458	56.8333	10	0	2.5	0	7.8	0	18.026	0	27.22	0	5.8	0
26vi	2365	*	2019	8	19	13	22	9.1458	56.8333	10	0	2.5	0	7.9	0	18.016	0	27.226	0	5.8	0
26vi	2365	*	2019	8	19	13	22	9.1458	56.8333	10	0	2.5	0	8	0	18.016	0	27.218	0	5.8	0
26vi	2365	*	2019	8	19	13	22	9.1458	56.8333	10	0	2.5	0	8.1	0	18.026	0	27.212	0	5.8	0
26vi	2365	*	2019	8	19	13	22	9.1458	56.8333	10	0	2.5	0	8.2	0	18.026	0	27.204	0	5.8	0
26vi	2365	*	2019	8	19	13	22	9.1458	56.8333	10	0	2.5	0	8.3	0	18.016	0	27.218	0	5.8	0
26vi	2365	*	2019	8	19	13	22	9.1458	56.8333	10	0	2.5	0	8.4	0	18.016	0	27.218	0	5.8	0
26vi	2365	*	2019	8	19	13	22	9.1458	56.8333	10	0	2.5	0	8.5	0	18.026	0	27.212	0	5.8	0
26vi	2365	*	2019	8	19	13	22	9.1458	56.8333	10	0	2.5	0	8.6	0	18.026	0	27.212	0	5.8	0
26vi	2365	*	2019	8	19	13	22	9.1458	56.8333	10	0	2.5	0	8.7	0	18.016	0	27.226	0	5.8	0
26vi	2365	*	2019	8	19	13	22	9.1458	56.8333	10	0	2.5	0	8.8	0	18.016	0	27.226	0	5.8	0
26vi	2365	*	2019	8	19	13	22	9.1458	56.8333	10	0	2.5	0	8.9	0	18.026	0	27.219	0	5.8	0
26vi	2365	*	2019	8	19	13	22	9.1458	56.8333	10	0	2.5	0	9	0	18.007	0	27.232	0	5.8	0
26vi	2365	*	2019	8	19	13	22	9.1458	56.8333	10	0	2.5	0	9.1	0	18.016	0	27.226	0	5.7	0
26vi	2365	*	2019	8	19	13	22	9.1458	56.8333	10	0	2.5	0	9.2	0	18.016	0	27.226	0	5.7	0
26vi	2365	*	2019	8	19	13	22	9.1458	56.8333	10	0	2.5	0	9.3	0	18.016	0	27.226	0	5.7	0
26vi	2365	*	2019	8	19	13	22	9.1458	56.8333	10	0	2.5	0	9.4	0	18.016	0	27.226	0	5.7	0
26vi	2365	*	2019	8	19	13	22	9.1458	56.8333	10	0	2.5	0	9.5	0	18.016	0	27.233	0	5.7	0
26vi	2365	*	2019	8	19	13	22	9.1458	56.8333	10	0	2.5	0	9.6	0	18.016	0	27.226	0	5.7	0
26vi	2365	*	2019	8	19	13	22	9.1458	56.8333	10	0	2.5	0	9.7	0	18.016	0	27.233	0	5.7	0
26vi	2365	*	2019	8	19	13	22	9.1458	56.8333	10	0	2.5	0	9.8	0	18.016	0	27.226	0	5.7	0
26vi	2365	*	2019	8	19	13	22	9.1458	56.8333	10	0	2.5	0	9.9	0	18.016	0	27.233	0	5.7	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	0.6	0	20.956	0	25.418	0	6.5	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	0.7	0	20.956	0	25.418	0	6.5	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	0.8	0	20.996	0	25.452	0	6.4	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	0.9	0	21.016	0	25.433	0	6.4	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	1	0	20.986	0	25.451	0	6.4	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	1.1	0	20.986	0	25.394	0	6.5	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	1.2	0	20.966	0	25.413	0	6.5	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	1.3	0	20.946	0	25.396	0	6.5	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	1.4	0	20.937	0	25.494	0	6.5	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	1.5	0	20.868	0	25.556	0	6.5	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	1.6	0	20.798	0	25.512	0	6.5	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	1.7	0	20.631	0	25.554	0	6.6	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	1.8	0	20.542	0	25.593	0	6.6	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	1.9	0	20.424	0	25.649	0	6.6	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	2	0	20.325	0	25.687	0	6.6	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	2.1	0	20.216	0	25.716	0	6.6	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	2.2	0	20.108	0	25.717	0	6.6	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	2.3	0	19.95	0	25.798	0	6.6	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	2.4	0	19.861	0	25.859	0	6.6	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	2.5	0	19.832	0	26.097	0	6.6	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	2.6	0	19.674	0	26.319	0	6.6	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	2.7	0	19.585	0	26.485	0	6.6	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	2.8	0	19.506	0	26.535	0	6.5	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	2.9	0	19.319	0	26.654	0	6.6	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	3	0	19.112	0	26.786	0	6.4	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	3.1	0	18.924	0	26.899	0	6.5	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	3.2	0	18.904	0	26.919	0	6.4	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	3.3	0	18.845	0	26.957	0	6.4	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	3.4	0	18.845	0	26.98	0	6.4	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	3.5	0	18.845	0	26.987	0	6.4	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	3.6	0	18.806	0	27.013	0	6	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	3.7	0	18.806	0	27.013	0	6	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	3.8	0	18.796	0	27.034	0	6	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	3.9	0	18.796	0	27.094	0	6	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	4	0	18.816	0	27.104	0	6	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	4.1	0	18.825	0	27.15	0	6.2	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	4.2	0	18.816	0	27.187	0	6.1	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	4.3	0	18.806	0	27.246	0	6.1	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	4.4	0	18.806	0	27.253	0	6.1	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	4.5	0	18.806	0	27.268	0	6.1	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	4.6	0	18.786	0	27.296	0	6.0	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	4.7	0	18.766	0	27.354	0	6.0	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	4.8	0	18.707	0	27.378	0	5.9	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	4.9	0	18.579	0	27.372	0	5.7	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	5	0	18.539	0	27.338	0	5.7	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	5.1	0	18.47	0	27.376	0	5.7	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	5.2	0	18.441	0	27.335	0	5.7	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	5.3	0	18.362	0	27.364	0	5.7	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	5.4	0	18.312	0	27.336	0	5.7	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	5.5	0	18.243	0	27.359	0	5.7	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	5.6	0	18.164	0	27.404	0	5.7	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	5.7	0	18.135	0	27.385	0	6	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	5.8	0	18.066	0	27.423	0	6	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	5.9	0	18.046	0	27.437	0	6	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	6	0	18.036	0	27.451	0	6	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	6.1	0	18.036	0	27.466	0	5.5	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	6.2	0	18.046	0	27.452	0	5.5	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	6.3	0	18.046	0	27.482	0	5.5	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	6.4	0	18.026	0	27.68	0	4.5	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	6.5	0	18.115	0	27.796	0	4.5	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	6.6	0	18.233	0	27.823	0	4.6	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	6.7	0	18.253	0	27.924	0	4.7	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	6.8	0	18.253	0	27.932	0	4.7	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	6.9	0	18.224	0	28.028	0	4.4	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	7	0	18.214	0	28.073	0	4.4	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	7.1	0	18.214	0	28.104	0	4.4	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	7.2	0	18.233	0	28.09	0	4.3	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	7.3	0	18.214	0	28.195	0	4.3	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	7.4	0	18.174	0	28.261	0	4.3	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	7.5	0	18.164	0	28.306	0	4.0	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	7.6	0	18.155	0	28.336	0	4.0	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	7.7	0	18.105	0	28.477	0	3.8	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	7.8	0	18.066	0	28.697	0	3.6	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	7.9	0	18.056	0	28.927	0	3.2	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	8	0	18.076	0	28.952	0	3.3	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	8.1	0	18.076	0	28.967	0	3.3	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	8.2	0	18.095	0	28.968	0	3.6	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	8.3	0	18.086	0	28.975	0	3.6	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	8.4	0	18.086	0	28.975	0	3.6	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	8.5	0	18.076	0	28.99	0	3.6	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	8.6	0	18.086	0	28.983	0	3.6	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	8.7	0	18.086	0	28.983	0	3.6	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	8.8	0	18.076	0	29.005	0	4	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	8.9	0	18.086	0	28.991	0	4	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	9	0	18.076	0	28.998	0	4	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	9.1	0	18.056	0	29.011	0	4	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	9.2	0	18.036	0	29.01	0	3.4	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	9.3	0	18.036	0	29.01	0	3.4	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	9.4	0	18.026	0	29.009	0	3.4	0
26vi	2366	*	2019	8	28	12	28	9.1458	56.8333	10	0	3.0	0	9.5	0	18.026	0	29.009	0	3.4	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	0.4	0	14.741	0	27.39	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	0.5	0	14.751	0	27.507	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	0.6	0	14.741	0	27.53	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	0.7	0	14.741	0	27.612	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	0.8	0	14.741	0	27.637	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	0.9	0	14.761	0	27.623	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	1	0	14.761	0	27.623	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	1.1	0	14.761	0	27.631	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	1.2	0	14.761	0	27.598	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	1.3	0	14.741	0	27.629	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	1.4	0	14.751	0	27.613	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	1.5	0	14.751	0	27.613	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	1.6	0	14.751	0	27.622	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	1.7	0	14.761	0	27.623	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	1.8	0	14.761	0	27.615	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	1.9	0	14.761	0	27.623	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	2.1	0	14.751	0	27.613	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	2.2	0	14.761	0	27.623	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	2.3	0	14.741	0	27.628	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	2.4	0	14.741	0	27.628	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	2.5	0	14.751	0	27.63	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	2.6	0	14.751	0	27.63	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	2.7	0	14.741	0	27.628	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	2.8	0	14.751	0	27.621	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	2.9	0	14.751	0	27.63	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	3	0	14.751	0	27.629	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	3.1	0	14.751	0	27.621	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	3.2	0	14.751	0	27.621	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	3.3	0	14.751	0	27.621	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	3.4	0	14.751	0	27.621	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	3.5	0	14.751	0	27.621	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	3.6	0	14.751	0	27.621	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	3.7	0	14.751	0	27.621	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	3.8	0	14.751	0	27.629	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	3.9	0	14.751	0	27.621	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	4	0	14.741	0	27.636	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	4.1	0	14.751	0	27.629	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	4.2	0	14.751	0	27.629	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	4.3	0	14.741	0	27.636	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	4.4	0	14.751	0	27.629	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	4.5	0	14.751	0	27.629	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	4.6	0	14.751	0	27.629	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	4.7	0	14.741	0	27.636	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	4.8	0	14.751	0	27.621	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	4.9	0	14.751	0	27.621	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	5	0	14.741	0	27.636	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	5.1	0	14.741	0	27.628	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	5.2	0	14.741	0	27.636	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	5.3	0	14.731	0	27.643	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	5.4	0	14.751	0	27.629	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	5.5	0	14.751	0	27.62	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	5.6	0	14.751	0	27.629	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	5.7	0	14.751	0	27.62	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	5.8	0	14.751	0	27.62	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	5.9	0	14.751	0	27.629	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	6	0	14.751	0	27.62	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	6.1	0	14.751	0	27.628	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	6.2	0	14.751	0	27.62	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	6.3	0	14.751	0	27.62	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	6.4	0	14.751	0	27.62	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	6.5	0	14.751	0	27.62	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	6.6	0	14.751	0	27.628	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	6.7	0	14.751	0	27.628	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	6.8	0	14.741	0	27.635	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	6.9	0	14.741	0	27.635	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	7	0	14.751	0	27.62	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	7.1	0	14.751	0	27.62	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	7.2	0	14.751	0	27.62	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	7.3	0	14.751	0	27.628	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	7.5	0	14.741	0	27.635	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	7.6	0	14.751	0	27.62	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	7.7	0	14.751	0	27.62	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	7.8	0	14.751	0	27.62	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	7.9	0	14.751	0	27.62	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	8	0	14.741	0	27.627	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	8.1	0	14.751	0	27.62	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	8.2	0	14.751	0	27.62	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	8.3	0	14.751	0	27.62	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	8.4	0	14.751	0	27.619	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	8.5	0	14.751	0	27.619	0	6.0	0
26vi	2367	*	2019	9	16	12	28	9.1458	56.8333	10	0	2.0	0	8.6	0	14.741	0	27.626	0	6.0	0
