Cruise	Station	Type	Year	Month	Day	Hour	Minute	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	QV:ODV:Bot Depth [m]	Secchi Depth [m]:METAVAR:FLOAT	QV:ODV:Secchi Depth [m]	Depth [m]	QV:ODV:Depth [m]	Pressure [dbar]	QV:ODV:Pressure [dbar]	Temperature [degC]	QV:ODV:Temperature [degC]	Practical Salinity [dmnless]	QV:ODV:Practical Salinity [dmnless]	Dissolved Oxygen [ml/l]	QV:ODV:Dissolved Oxygen [ml/l]
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	39.0	0	39.4	0	8.371	0	33.156	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	39.2	0	39.6	0	8.371	0	33.157	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	39.4	0	39.8	0	8.371	0	33.158	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	40	0	40	0	8.37	0	33.157	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	39.8	0	40.2	0	8.37	0	33.154	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	40.0	0	40.4	0	8.37	0	33.155	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	40.2	0	40.6	0	8.37	0	33.155	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	40.4	0	40.8	0	8.369	0	33.156	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	41	0	41	0	8.369	0	33.153	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	40.8	0	41.2	0	8.369	0	33.153	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	41.0	0	41.4	0	8.369	0	33.152	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	41.2	0	41.6	0	8.369	0	33.154	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	41.4	0	41.8	0	8.37	0	33.154	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	42	0	42	0	8.371	0	33.16	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	41.8	0	42.2	0	8.371	0	33.154	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	42.0	0	42.4	0	8.372	0	33.157	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	42.2	0	42.6	0	8.373	0	33.162	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	42.4	0	42.8	0	8.373	0	33.165	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	43	0	43	0	8.373	0	33.163	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	42.8	0	43.2	0	8.373	0	33.162	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	43.2	0	43.6	0	8.373	0	33.162	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	43.4	0	43.8	0	8.373	0	33.162	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	44	0	44	0	8.371	0	33.165	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	43.8	0	44.2	0	8.369	0	33.159	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	44.0	0	44.4	0	8.368	0	33.154	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	44.2	0	44.6	0	8.369	0	33.15	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	44.4	0	44.8	0	8.368	0	33.153	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	45	0	45	0	8.37	0	33.151	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	44.8	0	45.2	0	8.37	0	33.155	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	45.0	0	45.4	0	8.37	0	33.157	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	45.2	0	45.6	0	8.37	0	33.156	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	45.4	0	45.8	0	8.373	0	33.152	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	46	0	46	0	8.376	0	33.159	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	45.8	0	46.2	0	8.377	0	33.168	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	46.0	0	46.4	0	8.378	0	33.173	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	46.2	0	46.6	0	8.379	0	33.174	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	46.4	0	46.8	0	8.378	0	33.179	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	47	0	47	0	8.376	0	33.177	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	46.8	0	47.2	0	8.376	0	33.172	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	47.0	0	47.4	0	8.376	0	33.171	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	47.2	0	47.6	0	8.378	0	33.176	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	47.4	0	47.8	0	8.377	0	33.175	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	48	0	48	0	8.378	0	33.175	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	47.8	0	48.2	0	8.378	0	33.175	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	48.0	0	48.4	0	8.377	0	33.175	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	48.2	0	48.6	0	8.378	0	33.177	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	48.4	0	48.8	0	8.378	0	33.177	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	49	0	49	0	8.379	0	33.178	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	48.7	0	49.2	0	8.379	0	33.18	0		1
26GT	5158	*	2001	2	15	9	1	12.7500	55.8667	50	0		1	48.9	0	49.4	0	8.378	0	33.18	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	0.4	0	0.4	0	18.39	0		1		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	1.2	0	1.2	0	18.349	0		1		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	1.4	0	1.4	0	18.367	0	16.061	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	1.6	0	1.6	0	18.297	0	16.061	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	1.8	0	1.8	0	18.354	0	16.046	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	2	0	2	0	18.371	0	16.058	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	2.2	0	2.2	0	18.405	0	16.047	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	2.4	0	2.4	0	18.447	0	16.055	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	2.6	0	2.6	0	18.45	0	16.067	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	2.8	0	2.8	0	18.438	0	16.067	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	3	0	3	0	18.334	0	16.09	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	3.2	0	3.2	0	18.307	0	16.076	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	3.4	0	3.4	0	18.291	0	16.068	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	3.6	0	3.6	0	18.288	0	16.072	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	3.8	0	3.8	0	18.272	0	16.094	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	4	0	4	0	18.268	0	16.108	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	4.2	0	4.2	0	18.264	0	16.144	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	4.4	0	4.4	0	18.266	0	16.187	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	4.6	0	4.6	0	18.267	0	16.293	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	4.8	0	4.8	0	18.266	0	16.265	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	5	0	5	0	18.273	0	16.282	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	5.2	0	5.2	0	18.282	0	16.38	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	5.4	0	5.4	0	18.285	0	16.401	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	5.5	0	5.6	0	18.288	0	16.445	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	5.7	0	5.8	0	18.293	0	16.483	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	6	0	6	0	18.31	0	16.482	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	6.1	0	6.2	0	18.32	0	16.497	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	6.3	0	6.4	0	18.328	0	16.498	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	6.5	0	6.6	0	18.35	0	16.516	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	6.7	0	6.8	0	18.366	0	16.539	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	7	0	7	0	18.431	0	16.629	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	7.1	0	7.2	0	18.482	0	17.276	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	7.3	0	7.4	0	18.49	0	17.528	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	7.5	0	7.6	0	18.493	0	17.805	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	7.7	0	7.8	0	18.494	0	17.911	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	8	0	8	0	18.495	0	17.948	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	8.1	0	8.2	0	18.497	0	18.043	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	8.3	0	8.4	0	18.496	0	18.101	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	8.5	0	8.6	0	18.495	0	18.004	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	8.7	0	8.8	0	18.493	0	18.132	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	9	0	9	0	18.488	0	18.153	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	9.1	0	9.2	0	18.482	0	18.195	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	9.3	0	9.4	0	18.476	0	18.247	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	9.5	0	9.6	0	18.468	0	18.266	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	9.7	0	9.8	0	18.465	0	18.268	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	10	0	10	0	18.432	0	18.315	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	10.1	0	10.2	0	18.39	0	18.428	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	10.3	0	10.4	0	18.349	0	18.52	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	10.5	0	10.6	0	18.344	0	18.531	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	10.7	0	10.8	0	18.315	0	18.562	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	11	0	11	0	18.201	0	18.667	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	11.1	0	11.2	0	18.137	0	18.729	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	11.3	0	11.4	0	17.789	0	18.965	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	11.5	0	11.6	0	16.232	0	21.121	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	11.7	0	11.8	0	15.553	0	22.959	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	12	0	12	0	15.569	0		1		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	12.1	0	12.2	0	15.054	0	23.279	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	12.3	0	12.4	0	14.238	0	24.714	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	12.5	0	12.6	0	14.055	0	25.044	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	12.7	0	12.8	0	13.644	0	25.515	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	13.1	0	13.2	0	13.501	0	25.632	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	13.3	0	13.4	0	13.243	0	26.001	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	13.5	0	13.6	0	12.625	0	26.63	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	13.7	0	13.8	0	11.246	0	28.359	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	14	0	14	0	10.734	0	29.035	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	14.1	0	14.2	0	10.147	0	30.018	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	14.3	0	14.4	0	10.011	0	30.222	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	14.5	0	14.6	0	9.777	0	30.498	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	14.7	0	14.8	0	9.638	0	30.676	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	15	0	15	0	9.374	0	31.021	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	15.1	0	15.2	0	8.894	0	31.72	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	15.3	0	15.4	0	8.648	0	31.915	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	15.5	0	15.6	0	8.411	0	32.02	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	15.7	0	15.8	0	8.4	0	32.034	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	16	0	16	0	8.344	0	32.066	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	16.1	0	16.2	0	8.325	0	32.054	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	16.3	0	16.4	0	8.31	0	32.07	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	16.4	0	16.6	0	8.297	0	32.083	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	16.6	0	16.8	0	8.291	0	32.088	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	17	0	17	0	8.285	0	32.09	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	17.0	0	17.2	0	8.276	0	32.095	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	17.2	0	17.4	0	8.261	0	32.107	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	17.4	0	17.6	0	8.243	0	32.124	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	17.6	0	17.8	0	8.23	0	32.142	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	18	0	18	0	8.217	0	32.163	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	18.0	0	18.2	0	8.212	0	32.171	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	18.2	0	18.4	0	8.21	0	32.176	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	18.4	0	18.6	0	8.21	0	32.175	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	18.6	0	18.8	0	8.211	0	32.174	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	19	0	19	0	8.218	0	32.179	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	19.0	0	19.2	0	8.21	0	32.193	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	19.2	0	19.4	0	8.201	0	32.201	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	19.4	0	19.6	0	8.188	0	32.171	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	19.6	0	19.8	0	8.188	0	32.172	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	20	0	20	0	8.182	0	32.181	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	20.0	0	20.2	0	8.167	0	32.196	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	20.2	0	20.4	0	8.14	0	32.22	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	20.4	0	20.6	0	8.121	0	32.233	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	20.6	0	20.8	0	8.12	0	32.248	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	21	0	21	0	8.129	0	32.253	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	21.0	0	21.2	0	8.11	0	32.235	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	21.2	0	21.4	0	8.124	0	32.233	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	21.4	0	21.6	0	8.159	0	32.235	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	21.6	0	21.8	0	8.173	0	32.252	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	22	0	22	0	8.159	0	32.268	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	22.0	0	22.2	0	8.152	0	32.264	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	22.2	0	22.4	0	8.178	0	32.277	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	22.4	0	22.6	0	8.174	0	32.304	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	22.6	0	22.8	0	8.173	0	32.303	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	23	0	23	0	8.141	0	32.333	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	23.0	0	23.2	0	8.093	0	32.371	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	23.2	0	23.4	0	8.068	0	32.384	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	23.4	0	23.6	0	8.041	0	32.406	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	23.6	0	23.8	0	8.017	0	32.418	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	24	0	24	0	8	0	32.411	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	24.0	0	24.2	0	7.997	0	32.408	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	24.2	0	24.4	0	7.995	0	32.408	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	24.4	0	24.6	0	7.993	0	32.409	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	24.6	0	24.8	0	7.989	0	32.41	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	25	0	25	0	7.975	0	32.42	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	25.0	0	25.2	0	7.959	0	32.42	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	25.2	0	25.4	0	7.957	0	32.421	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	25.4	0	25.6	0	7.958	0	32.417	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	26	0	26	0	7.959	0	32.417	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	26.0	0	26.2	0	7.949	0	32.427	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	26.2	0	26.4	0	7.938	0	32.416	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	26.4	0	26.6	0	7.936	0	32.416	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	26.6	0	26.8	0	7.935	0	32.415	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	27	0	27	0	7.935	0	32.414	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	27.0	0	27.2	0	7.934	0	32.415	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	27.1	0	27.4	0	7.934	0	32.415	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	27.3	0	27.6	0	7.939	0	32.416	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	27.5	0	27.8	0	7.936	0	32.418	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	28	0	28	0	7.934	0	32.417	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	27.9	0	28.2	0	7.937	0	32.416	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	28.1	0	28.4	0	7.939	0	32.417	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	28.3	0	28.6	0	7.938	0	32.415	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	28.5	0	28.8	0	7.94	0	32.415	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	29	0	29	0	7.941	0	32.417	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	28.9	0	29.2	0	7.941	0	32.416	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	29.1	0	29.4	0	7.935	0	32.421	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	29.3	0	29.6	0	7.933	0	32.42	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	29.5	0	29.8	0	7.937	0	32.417	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	30	0	30	0	7.937	0	32.42	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	29.9	0	30.2	0	7.938	0	32.419	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	30.1	0	30.4	0	7.94	0	32.417	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	30.3	0	30.6	0	7.94	0	32.42	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	30.5	0	30.8	0	7.944	0	32.416	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	31	0	31	0	7.94	0	32.423	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	30.9	0	31.2	0	7.95	0	32.411	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	31.1	0	31.4	0	7.963	0	32.413	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	31.3	0	31.6	0	7.964	0	32.43	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	31.5	0	31.8	0	7.949	0	32.422	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	32	0	32	0	7.949	0	32.423	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	31.9	0	32.2	0	7.952	0	32.423	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	32.1	0	32.4	0	7.936	0	32.438	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	32.3	0	32.6	0	7.926	0	32.435	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	32.5	0	32.8	0	7.915	0	32.433	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	33	0	33	0	7.911	0	32.432	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	32.9	0	33.2	0	7.909	0	32.431	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	33.1	0	33.4	0	7.908	0	32.43	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	33.3	0	33.6	0	7.904	0	32.433	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	34	0	34	0	7.897	0	32.436	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	33.9	0	34.2	0	7.892	0	32.435	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	34.1	0	34.4	0	7.889	0	32.431	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	34.3	0	34.6	0	7.879	0	32.436	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	34.5	0	34.8	0	7.872	0	32.435	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	35	0	35	0	7.82	0	32.425	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	34.9	0	35.2	0	7.819	0	32.428	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	35.1	0	35.4	0	7.816	0	32.432	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	35.3	0	35.6	0	7.822	0	32.44	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	35.5	0	35.8	0	7.822	0	32.441	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	36	0	36	0	7.822	0	32.441	0		1
26GT	5159	*	2001	8	6	8	26	12.7500	55.8667	50	0		1	35.9	0	36.2	0	7.817	0	32.446	0		1
