Cruise	Station	Type	Year	Month	Day	Hour	Minute	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	QV:ODV:Bot Depth [m]	Secchi Depth [m]:METAVAR:FLOAT	QV:ODV:Secchi Depth [m]	Depth [m]	QV:ODV:Depth [m]	Pressure [dbar]	QV:ODV:Pressure [dbar]	Temperature [degC]	QV:ODV:Temperature [degC]	Practical Salinity [dmnless]	QV:ODV:Practical Salinity [dmnless]	Dissolved Oxygen [ml/l]	QV:ODV:Dissolved Oxygen [ml/l]	Phosphate Phosphorus (PO4-P) [umol/l]	QV:ODV:Phosphate Phosphorus (PO4-P) [umol/l]	Total Phosphorus (P) [umol/l]	QV:ODV:Total Phosphorus (P) [umol/l]	Silicate Silicon (SiO4-Si) [umol/l]	QV:ODV:Silicate Silicon (SiO4-Si) [umol/l]	Nitrate Nitrogen (NO3-N) [umol/l]	QV:ODV:Nitrate Nitrogen (NO3-N) [umol/l]	Nitrite Nitrogen (NO2-N) [umol/l]	QV:ODV:Nitrite Nitrogen (NO2-N) [umol/l]	Ammonium Nitrogen (NH4-N) [umol/l]	QV:ODV:Ammonium Nitrogen (NH4-N) [umol/l]	Total Nitrogen (N) [umol/l]	QV:ODV:Total Nitrogen (N) [umol/l]	Hydrogen Ion Concentration (pH) [pH]	QV:ODV:Hydrogen Ion Concentration (pH) [pH]	Alkalinity [mEq/l]	QV:ODV:Alkalinity [mEq/l]	Chlorophyll a [ug/l]	QV:ODV:Chlorophyll a [ug/l]
34LO	2906	*	1946	1	2	12		21.68	60.12		1		1	5	0		1	0.3	0	6.74	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2906	*	1946	1	2	12		21.68	60.12		1		1	10	0		1	0.2	0	6.78	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2906	*	1946	1	2	12		21.68	60.12		1		1	20	0		1	0.2	0	6.91	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2906	*	1946	1	2	12		21.68	60.12		1		1	30	0		1	0.0	0	6.91	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2906	*	1946	1	2	12		21.68	60.12		1		1	40	0		1	0.0	0	6.93	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2906	*	1946	1	2	12		21.68	60.12		1		1	50	0		1	0.0	0	6.94	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2910	*	1946	1	11	12		21.68	60.12		1		1	0	0		1	0.1	0	6.69	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2910	*	1946	1	11	12		21.68	60.12		1		1	5	0		1	0.1	0	6.69	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2910	*	1946	1	11	12		21.68	60.12		1		1	10	0		1	0.1	0	6.78	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2910	*	1946	1	11	12		21.68	60.12		1		1	20	0		1	0.1	0	6.89	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2910	*	1946	1	11	12		21.68	60.12		1		1	30	0		1	0.1	0	6.89	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2910	*	1946	1	11	12		21.68	60.12		1		1	40	0		1	0.0	0	6.93	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2910	*	1946	1	11	12		21.68	60.12		1		1	50	0		1	0.0	0	6.96	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2917	*	1946	1	21	12		21.68	60.12		1		1	0	0		1	0.3	0	6.87	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2917	*	1946	1	21	12		21.68	60.12		1		1	5	0		1	0.3	0	6.87	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2917	*	1946	1	21	12		21.68	60.12		1		1	10	0		1	0.2	0	6.87	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2917	*	1946	1	21	12		21.68	60.12		1		1	20	0		1	0.2	0	6.89	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2917	*	1946	1	21	12		21.68	60.12		1		1	30	0		1	0.2	0	6.89	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2917	*	1946	1	21	12		21.68	60.12		1		1	40	0		1	0.0	0	6.89	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2917	*	1946	1	21	12		21.68	60.12		1		1	50	0		1	0.0	0	6.89	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2924	*	1946	2	1	12		21.68	60.12		1		1	0	0		1	-0.2	0	6.55	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2924	*	1946	2	1	12		21.68	60.12		1		1	5	0		1	-0.2	0	6.85	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2924	*	1946	2	1	12		21.68	60.12		1		1	10	0		1	-0.2	0	6.85	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2924	*	1946	2	1	12		21.68	60.12		1		1	20	0		1	-0.2	0	6.85	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2924	*	1946	2	1	12		21.68	60.12		1		1	30	0		1	-0.1	0	6.85	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2924	*	1946	2	1	12		21.68	60.12		1		1	40	0		1	-0.1	0	6.85	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2924	*	1946	2	1	12		21.68	60.12		1		1	50	0		1	-0.1	0	6.85	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2934	*	1946	2	11	12		21.68	60.12		1		1	0	0		1	-0.4	0	6.73	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2934	*	1946	2	11	12		21.68	60.12		1		1	5	0		1	-0.3	0	6.73	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2934	*	1946	2	11	12		21.68	60.12		1		1	10	0		1	-0.2	0	6.80	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2934	*	1946	2	11	12		21.68	60.12		1		1	20	0		1	-0.2	0	6.91	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2934	*	1946	2	11	12		21.68	60.12		1		1	30	0		1	-0.2	0	7.00	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2934	*	1946	2	11	12		21.68	60.12		1		1	40	0		1	-0.2	0	7.00	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2934	*	1946	2	11	12		21.68	60.12		1		1	50	0		1	-0.2	0	7.05	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2939	*	1946	2	21	12		21.68	60.12		1		1	0	0		1	-0.4	0	6.65	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2939	*	1946	2	21	12		21.68	60.12		1		1	5	0		1	-0.4	0	6.65	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2939	*	1946	2	21	12		21.68	60.12		1		1	10	0		1	-0.2	0	6.76	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2939	*	1946	2	21	12		21.68	60.12		1		1	20	0		1	-0.2	0	6.89	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2939	*	1946	2	21	12		21.68	60.12		1		1	30	0		1	-0.2	0	6.98	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2939	*	1946	2	21	12		21.68	60.12		1		1	40	0		1	-0.2	0	6.98	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2939	*	1946	2	21	12		21.68	60.12		1		1	50	0		1	-0.2	0	6.98	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2945	*	1946	3	1	12		21.68	60.12		1		1	0	0		1	-0.4	0	6.65	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2945	*	1946	3	1	12		21.68	60.12		1		1	5	0		1	-0.4	0	6.67	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2945	*	1946	3	1	12		21.68	60.12		1		1	10	0		1	-0.4	0	6.78	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2945	*	1946	3	1	12		21.68	60.12		1		1	20	0		1	-0.2	0	6.91	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2945	*	1946	3	1	12		21.68	60.12		1		1	30	0		1	-0.2	0	7.00	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2945	*	1946	3	1	12		21.68	60.12		1		1	40	0		1	-0.2	0	7.00	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2945	*	1946	3	1	12		21.68	60.12		1		1	50	0		1	-0.2	0	7.00	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2954	*	1946	3	11	12		21.68	60.12		1		1	0	0		1	-0.3	0	6.67	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2954	*	1946	3	11	12		21.68	60.12		1		1	5	0		1	-0.3	0		1		1		1		1		1		1		1		1		1		1		1		1
34LO	2954	*	1946	3	11	12		21.68	60.12		1		1	10	0		1	-0.3	0	6.71	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2954	*	1946	3	11	12		21.68	60.12		1		1	20	0		1	-0.2	0	6.71	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2954	*	1946	3	11	12		21.68	60.12		1		1	30	0		1	-0.2	0	6.71	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2954	*	1946	3	11	12		21.68	60.12		1		1	40	0		1	-0.2	0	6.71	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2954	*	1946	3	11	12		21.68	60.12		1		1	50	0		1	-0.2	0	6.73	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2981	*	1946	4	11	12		21.68	60.12		1		1	0	0		1	0.2	0	6.46	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2981	*	1946	4	11	12		21.68	60.12		1		1	5	0		1	0.2	0	6.60	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2981	*	1946	4	11	12		21.68	60.12		1		1	10	0		1	0.0	0	6.76	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2981	*	1946	4	11	12		21.68	60.12		1		1	20	0		1	0.0	0	6.82	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2981	*	1946	4	11	12		21.68	60.12		1		1	30	0		1	0.0	0	6.89	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2981	*	1946	4	11	12		21.68	60.12		1		1	40	0		1	0.0	0	6.89	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2981	*	1946	4	11	12		21.68	60.12		1		1	50	0		1	0.0	0	6.89	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2989	*	1946	4	21	12		21.68	60.12		1		1	0	0		1	1.5	0	6.60	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2989	*	1946	4	21	12		21.68	60.12		1		1	5	0		1	1.2	0	6.69	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2989	*	1946	4	21	12		21.68	60.12		1		1	10	0		1	0.6	0	6.69	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2989	*	1946	4	21	12		21.68	60.12		1		1	20	0		1	0.4	0	6.82	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2989	*	1946	4	21	12		21.68	60.12		1		1	30	0		1	0.2	0	6.87	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2989	*	1946	4	21	12		21.68	60.12		1		1	40	0		1	0.2	0	6.91	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2989	*	1946	4	21	12		21.68	60.12		1		1	50	0		1	0.2	0	6.94	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2996	*	1946	5	1	12		21.68	60.12		1		1	0	0		1	3.8	0	6.64	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2996	*	1946	5	1	12		21.68	60.12		1		1	5	0		1	3.0	0	6.64	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2996	*	1946	5	1	12		21.68	60.12		1		1	10	0		1	2.6	0	6.69	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2996	*	1946	5	1	12		21.68	60.12		1		1	20	0		1	1.5	0	6.73	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2996	*	1946	5	1	12		21.68	60.12		1		1	30	0		1	0.8	0	6.80	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2996	*	1946	5	1	12		21.68	60.12		1		1	40	0		1	0.8	0	6.82	0		1		1		1		1		1		1		1		1		1		1		1
34LO	2996	*	1946	5	1	12		21.68	60.12		1		1	50	0		1	0.8	0	6.94	0		1		1		1		1		1		1		1		1		1		1		1
34LO	3006	*	1946	5	11	12		21.68	60.12		1		1	0	0		1	4.5	0	6.71	0		1		1		1		1		1		1		1		1		1		1		1
34LO	3006	*	1946	5	11	12		21.68	60.12		1		1	5	0		1	4.2	0	6.71	0		1		1		1		1		1		1		1		1		1		1		1
34LO	3006	*	1946	5	11	12		21.68	60.12		1		1	10	0		1	2.8	0	6.73	0		1		1		1		1		1		1		1		1		1		1		1
34LO	3006	*	1946	5	11	12		21.68	60.12		1		1	20	0		1	2.2	0	6.73	0		1		1		1		1		1		1		1		1		1		1		1
34LO	3006	*	1946	5	11	12		21.68	60.12		1		1	30	0		1	1.8	0	6.74	0		1		1		1		1		1		1		1		1		1		1		1
34LO	3006	*	1946	5	11	12		21.68	60.12		1		1	40	0		1	1.8	0	6.76	0		1		1		1		1		1		1		1		1		1		1		1
34LO	3006	*	1946	5	11	12		21.68	60.12		1		1	50	0		1	1.8	0	6.76	0		1		1		1		1		1		1		1		1		1		1		1
34LO	3022	*	1946	5	21	12		21.68	60.12		1		1	0	0		1	7.0	0	6.69	0		1		1		1		1		1		1		1		1		1		1		1
34LO	3022	*	1946	5	21	12		21.68	60.12		1		1	5	0		1	6.4	0	6.71	0		1		1		1		1		1		1		1		1		1		1		1
34LO	3022	*	1946	5	21	12		21.68	60.12		1		1	10	0		1	5.0	0	6.71	0		1		1		1		1		1		1		1		1		1		1		1
34LO	3022	*	1946	5	21	12		21.68	60.12		1		1	20	0		1	3.4	0	6.78	0		1		1		1		1		1		1		1		1		1		1		1
34LO	3022	*	1946	5	21	12		21.68	60.12		1		1	30	0		1	2.5	0	6.80	0		1		1		1		1		1		1		1		1		1		1		1
34LO	3022	*	1946	5	21	12		21.68	60.12		1		1	40	0		1	2.2	0	6.82	0		1		1		1		1		1		1		1		1		1		1		1
34LO	3022	*	1946	5	21	12		21.68	60.12		1		1	50	0		1	2.0	0	6.85	0		1		1		1		1		1		1		1		1		1		1		1
34LO	3028	*	1946	6	1	12		21.68	60.12		1		1	0	0		1	10.9	0	6.69	0		1		1		1		1		1		1		1		1		1		1		1
34LO	3028	*	1946	6	1	12		21.68	60.12		1		1	5	0		1	9.0	0	6.71	0		1		1		1		1		1		1		1		1		1		1		1
34LO	3028	*	1946	6	1	12		21.68	60.12		1		1	10	0		1	7.4	0	6.71	0		1		1		1		1		1		1		1		1		1		1		1
34LO	3028	*	1946	6	1	12		21.68	60.12		1		1	20	0		1	5.4	0	6.73	0		1		1		1		1		1		1		1		1		1		1		1
34LO	3028	*	1946	6	1	12		21.68	60.12		1		1	30	0		1	3.8	0	6.82	0		1		1		1		1		1		1		1		1		1		1		1
34LO	3028	*	1946	6	1	12		21.68	60.12		1		1	40	0		1	2.4	0	6.83	0		1		1		1		1		1		1		1		1		1		1		1
34LO	3028	*	1946	6	1	12		21.68	60.12		1		1	50	0		1	2.8	0	6.83	0		1		1		1		1		1		1		1		1		1		1		1
34LO	3055	*	1946	6	13	12		21.68	60.12		1		1	0	0		1	10.2	0	6.73	0		1		1		1		1		1		1		1		1		1		1		1
34LO	3055	*	1946	6	13	12		21.68	60.12		1		1	5	0		1	9.8	0	6.73	0		1		1		1		1		1		1		1		1		1		1		1
34LO	3055	*	1946	6	13	12		21.68	60.12		1		1	10	0		1	9.2	0	6.74	0		1		1		1		1		1		1		1		1		1		1		1
34LO	3055	*	1946	6	13	12		21.68	60.12		1		1	20	0		1	7.6	0	6.74	0		1		1		1		1		1		1		1		1		1		1		1
34LO	3055	*	1946	6	13	12		21.68	60.12		1		1	30	0		1	7.0	0	6.83	0		1		1		1		1		1		1		1		1		1		1		1
34LO	3055	*	1946	6	13	12		21.68	60.12		1		1	40	0		1	4.5	0	6.83	0		1		1		1		1		1		1		1		1		1		1		1
34LO	3055	*	1946	6	13	12		21.68	60.12		1		1	50	0		1	4.0	0	6.85	0		1		1		1		1		1		1		1		1		1		1		1
34LO	3068	*	1946	6	21	12		21.68	60.12		1		1	0	0		1	11.0	0	6.73	0		1		1		1		1		1		1		1		1		1		1		1
34LO	3068	*	1946	6	21	12		21.68	60.12		1		1	5	0		1	10.4	0	6.74	0		1		1		1		1		1		1		1		1		1		1		1
34LO	3068	*	1946	6	21	12		21.68	60.12		1		1	10	0		1	9.8	0	6.74	0		1		1		1		1		1		1		1		1		1		1		1
34LO	3068	*	1946	6	21	12		21.68	60.12		1		1	20	0		1	8.0	0	6.78	0		1		1		1		1		1		1		1		1		1		1		1
34LO	3068	*	1946	6	21	12		21.68	60.12		1		1	30	0		1	6.8	0	6.85	0		1		1		1		1		1		1		1		1		1		1		1
34LO	3068	*	1946	6	21	12		21.68	60.12		1		1	40	0		1	6.2	0	6.87	0		1		1		1		1		1		1		1		1		1		1		1
34LO	3068	*	1946	6	21	12		21.68	60.12		1		1	50	0		1	6.0	0	6.87	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2907	*	1946	1	2	12		22.95	59.77		1		1	0	0		1	0.5	0	6.71	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2907	*	1946	1	2	12		22.95	59.77		1		1	5	0		1	0.5	0	6.73	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2907	*	1946	1	2	12		22.95	59.77		1		1	10	0		1	0.4	0	6.74	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2907	*	1946	1	2	12		22.95	59.77		1		1	20	0		1	0.4	0	6.85	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2907	*	1946	1	2	12		22.95	59.77		1		1	30	0		1	0.3	0	6.85	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2915	*	1946	1	16	12		22.95	59.77		1		1	0	0		1	0.4	0	6.74	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2915	*	1946	1	16	12		22.95	59.77		1		1	5	0		1	0.4	0	6.78	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2915	*	1946	1	16	12		22.95	59.77		1		1	10	0		1	0.2	0	6.85	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2915	*	1946	1	16	12		22.95	59.77		1		1	20	0		1	0.0	0	6.89	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2915	*	1946	1	16	12		22.95	59.77		1		1	30	0		1	0.1	0	6.89	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2925	*	1946	2	1	12		22.95	59.77		1		1	0	0		1	-0.5	0	6.89	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2925	*	1946	2	1	12		22.95	59.77		1		1	5	0		1	-0.5	0	7.00	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2925	*	1946	2	1	12		22.95	59.77		1		1	10	0		1	-0.3	0	7.00	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2925	*	1946	2	1	12		22.95	59.77		1		1	20	0		1	0.0	0	7.00	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2925	*	1946	2	1	12		22.95	59.77		1		1	30	0		1	0.1	0	7.00	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2933	*	1946	2	11	12		22.95	59.77		1		1	0	0		1	-0.5	0	6.98	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2933	*	1946	2	11	12		22.95	59.77		1		1	5	0		1	-0.5	0	7.00	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2933	*	1946	2	11	12		22.95	59.77		1		1	10	0		1	-0.3	0	7.00	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2933	*	1946	2	11	12		22.95	59.77		1		1	20	0		1	-0.1	0	7.00	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2933	*	1946	2	11	12		22.95	59.77		1		1	30	0		1	0.0	0	7.00	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2938	*	1946	2	21	12		22.95	59.77		1		1	0	0		1	-0.4	0	7.00	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2938	*	1946	2	21	12		22.95	59.77		1		1	5	0		1	-0.4	0	7.00	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2938	*	1946	2	21	12		22.95	59.77		1		1	10	0		1	-0.3	0	7.00	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2938	*	1946	2	21	12		22.95	59.77		1		1	20	0		1	-0.2	0	7.02	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2938	*	1946	2	21	12		22.95	59.77		1		1	30	0		1	0.0	0	7.03	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2946	*	1946	3	1	12		22.95	59.77		1		1	0	0		1	-0.4	0	7.00	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2946	*	1946	3	1	12		22.95	59.77		1		1	5	0		1	-0.4	0	7.00	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2946	*	1946	3	1	12		22.95	59.77		1		1	10	0		1	-0.3	0	7.00	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2946	*	1946	3	1	12		22.95	59.77		1		1	20	0		1	-0.2	0	6.91	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2946	*	1946	3	1	12		22.95	59.77		1		1	30	0		1	-0.1	0	7.02	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2952	*	1946	3	11	12		22.95	59.77		1		1	0	0		1	-0.4	0	6.80	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2952	*	1946	3	11	12		22.95	59.77		1		1	5	0		1	-0.4	0	6.82	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2952	*	1946	3	11	12		22.95	59.77		1		1	10	0		1	-0.3	0	6.82	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2952	*	1946	3	11	12		22.95	59.77		1		1	20	0		1	-0.2	0	6.82	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2952	*	1946	3	11	12		22.95	59.77		1		1	30	0		1	-0.1	0	6.83	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2983	*	1946	4	13	12		22.95	59.77		1		1	0	0		1	0.2	0	6.47	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2983	*	1946	4	13	12		22.95	59.77		1		1	5	0		1	0.2	0	6.93	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2983	*	1946	4	13	12		22.95	59.77		1		1	10	0		1	0.3	0	6.93	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2983	*	1946	4	13	12		22.95	59.77		1		1	20	0		1	0.3	0	7.02	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2983	*	1946	4	13	12		22.95	59.77		1		1	30	0		1	0.4	0	7.02	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2993	*	1946	4	24	12		22.95	59.77		1		1	0	0		1	2.0	0	6.44	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2993	*	1946	4	24	12		22.95	59.77		1		1	5	0		1	1.9	0	6.94	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2993	*	1946	4	24	12		22.95	59.77		1		1	10	0		1	1.4	0	6.94	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2993	*	1946	4	24	12		22.95	59.77		1		1	20	0		1	1.2	0	6.94	0		1		1		1		1		1		1		1		1		1		1		1
34RU	2993	*	1946	4	24	12		22.95	59.77		1		1	30	0		1	1.0	0	6.98	0		1		1		1		1		1		1		1		1		1		1		1
34RU	3005	*	1946	5	6	12		22.95	59.77		1		1	0	0		1	3.1	0	6.53	0		1		1		1		1		1		1		1		1		1		1		1
34RU	3005	*	1946	5	6	12		22.95	59.77		1		1	5	0		1	3.0	0	6.74	0		1		1		1		1		1		1		1		1		1		1		1
34RU	3005	*	1946	5	6	12		22.95	59.77		1		1	10	0		1	2.9	0	6.74	0		1		1		1		1		1		1		1		1		1		1		1
34RU	3005	*	1946	5	6	12		22.95	59.77		1		1	20	0		1	2.9	0	6.76	0		1		1		1		1		1		1		1		1		1		1		1
34RU	3005	*	1946	5	6	12		22.95	59.77		1		1	30	0		1	2.8	0	6.78	0		1		1		1		1		1		1		1		1		1		1		1
34RU	3009	*	1946	5	11	12		22.95	59.77		1		1	0	0		1	3.5	0	6.55	0		1		1		1		1		1		1		1		1		1		1		1
34RU	3009	*	1946	5	11	12		22.95	59.77		1		1	5	0		1	3.4	0	6.74	0		1		1		1		1		1		1		1		1		1		1		1
34RU	3009	*	1946	5	11	12		22.95	59.77		1		1	10	0		1	3.2	0	6.74	0		1		1		1		1		1		1		1		1		1		1		1
34RU	3009	*	1946	5	11	12		22.95	59.77		1		1	20	0		1	3.1	0	6.76	0		1		1		1		1		1		1		1		1		1		1		1
34RU	3009	*	1946	5	11	12		22.95	59.77		1		1	30	0		1	3.0	0	6.76	0		1		1		1		1		1		1		1		1		1		1		1
34RU	3017	*	1946	5	21	12		22.95	59.77		1		1	0	0		1	5.5	0	6.58	0		1		1		1		1		1		1		1		1		1		1		1
34RU	3017	*	1946	5	21	12		22.95	59.77		1		1	5	0		1	5.4	0	6.58	0		1		1		1		1		1		1		1		1		1		1		1
34RU	3017	*	1946	5	21	12		22.95	59.77		1		1	10	0		1	5.3	0	6.60	0		1		1		1		1		1		1		1		1		1		1		1
34RU	3017	*	1946	5	21	12		22.95	59.77		1		1	20	0		1	4.1	0	6.62	0		1		1		1		1		1		1		1		1		1		1		1
34RU	3017	*	1946	5	21	12		22.95	59.77		1		1	30	0		1	3.9	0	6.65	0		1		1		1		1		1		1		1		1		1		1		1
34RU	3030	*	1946	6	1	12		22.95	59.77		1		1	0	0		1	9.1	0	6.42	0		1		1		1		1		1		1		1		1		1		1		1
34RU	3030	*	1946	6	1	12		22.95	59.77		1		1	5	0		1	8.4	0	6.47	0		1		1		1		1		1		1		1		1		1		1		1
34RU	3030	*	1946	6	1	12		22.95	59.77		1		1	10	0		1	7.0	0	6.49	0		1		1		1		1		1		1		1		1		1		1		1
34RU	3046	*	1946	6	11	12		22.95	59.77		1		1	0	0		1	8.8	0	6.56	0		1		1		1		1		1		1		1		1		1		1		1
34RU	3046	*	1946	6	11	12		22.95	59.77		1		1	5	0		1	5.8	0		1		1		1		1		1		1		1		1		1		1		1		1
34RU	3046	*	1946	6	11	12		22.95	59.77		1		1	10	0		1	7.8	0	6.56	0		1		1		1		1		1		1		1		1		1		1		1
34RU	3046	*	1946	6	11	12		22.95	59.77		1		1	20	0		1	6.8	0	6.56	0		1		1		1		1		1		1		1		1		1		1		1
34RU	3046	*	1946	6	11	12		22.95	59.77		1		1	30	0		1	5.5	0	6.56	0		1		1		1		1		1		1		1		1		1		1		1
34RU	3062	*	1946	6	21	12		22.95	59.77		1		1	0	0		1	9.6	0	6.60	0		1		1		1		1		1		1		1		1		1		1		1
34RU	3062	*	1946	6	21	12		22.95	59.77		1		1	5	0		1	8.9	0	6.60	0		1		1		1		1		1		1		1		1		1		1		1
34RU	3062	*	1946	6	21	12		22.95	59.77		1		1	10	0		1	7.6	0	6.60	0		1		1		1		1		1		1		1		1		1		1		1
34RU	3062	*	1946	6	21	12		22.95	59.77		1		1	20	0		1	7.0	0	6.67	0		1		1		1		1		1		1		1		1		1		1		1
34RU	3062	*	1946	6	21	12		22.95	59.77		1		1	30	0		1	6.1	0	6.89	0		1		1		1		1		1		1		1		1		1		1		1
34TB	2937	*	1946	2	11	12		22.95	59.85		1		1	0	0		1	-0.1	0	2.36	0		1		1		1		1		1		1		1		1		1		1		1
34TB	2937	*	1946	2	11	12		22.95	59.85		1		1	5	0		1	-0.2	0	6.76	0		1		1		1		1		1		1		1		1		1		1		1
34TB	2937	*	1946	2	11	12		22.95	59.85		1		1	10	0		1	-0.2	0	6.87	0		1		1		1		1		1		1		1		1		1		1		1
34TB	2937	*	1946	2	11	12		22.95	59.85		1		1	20	0		1	-0.2	0	7.00	0		1		1		1		1		1		1		1		1		1		1		1
